# mc delta_mc R14 log_alpha_dyn log_f_disk theta s1z s2z sigma_sys md vd mw vw lnL lnp lnps weights
1.185820356700499900e+00 4.811231181809805246e-01 1.264728043911971689e+01 7.075192844198747721e-01 -1.110396848670280434e+00 5.495632492150036796e+00 2.359586535433785479e-02 3.572658529374610203e-02 7.403107132932953860e+00 2.121527112774854520e-02 1.462261354329273955e-01 2.701313565012102361e-02 1.462261354329273955e-01 -1.210876464843750000e+00 -2.898948719280085129e+00 1.415409528837334996e+01 7.628240812920355487e-05
1.185636347267359891e+00 4.438554459357521020e-01 1.312349583752729210e+01 -4.834959100814262278e-02 -1.109149460741500892e+00 5.712148816012571295e+00 2.527863586032428819e-02 3.539859691441668565e-02 8.343938597566685544e+00 1.982840951750426683e-02 1.401843262950051017e-01 2.660670779812607592e-02 1.401843262950051017e-01 -3.646240234375000000e-01 -2.827077657379041042e+00 1.415409528837334996e+01 1.910558613605862707e-04
1.186554186176411063e+00 4.543982652098386699e-01 1.299504537233102219e+01 8.805789300035771205e-02 -1.120115412162818735e+00 5.390937989429144928e+00 3.920871184586926378e-02 3.305394120154501320e-02 7.460052560201422267e+00 1.784082028890492805e-02 1.413996803275798797e-01 2.609403044518256512e-02 1.413996803275798797e-01 -1.401290893554687500e+00 -2.997707483503928572e+00 1.415409528837334996e+01 5.712655997287783573e-05
1.185733816256762552e+00 3.428415664109112915e-01 1.433741299885966036e+01 -1.304338185912417458e+00 -1.045765163554391863e+00 5.536161342609720037e+00 1.443717962985147964e-02 2.889533652386296753e-02 7.942882103980339892e+00 2.033891067492885063e-02 1.450023259079784577e-01 2.737975357690595329e-02 1.450023259079784577e-01 -1.232925415039062500e+00 -3.041435675877684819e+00 1.415409528837334996e+01 6.470939780981654823e-05
1.186791360809712259e+00 3.565494933968575419e-01 1.421693240803423208e+01 -1.239260216119058677e+00 -1.079872227609408375e+00 5.648874766737059794e+00 3.978078035148339964e-02 1.894803109688524001e-02 4.862050511950761766e+00 2.047608639513517209e-02 1.428827374341294920e-01 2.592677565929465272e-02 1.428827374341294920e-01 -4.914703369140625000e-01 -2.962479165354866328e+00 1.415409528837334996e+01 1.469831613664980704e-04
1.186340712414290843e+00 5.139110289569885914e-01 1.251445766441514529e+01 1.014485909803251262e+00 -1.119365467112469981e+00 5.520777550434256220e+00 2.975741858025793968e-02 3.170147024085363807e-02 5.939117491002103399e+00 1.870266468229123125e-02 1.450879578341706111e-01 2.670277150559689783e-02 1.450879578341706111e-01 -5.885314941406250000e-01 -2.831879038783820413e+00 1.415409528837334996e+01 1.519964250306989767e-04
1.186580214595170268e+00 3.184202072328201627e-01 1.447840351697145422e+01 -1.286606926297768627e+00 -1.034223858960538811e+00 5.076183237051147046e+00 1.349737094500489537e-02 3.320989383014847501e-02 7.734454966590313951e+00 1.987127084990465004e-02 1.507282450946579866e-01 2.665298867671762190e-02 1.507282450946579866e-01 -2.796340942382812500e+00 -3.332837023727514669e+00 1.415409528837334996e+01 1.012582982692401224e-05
1.185623735197204320e+00 4.034136449747024455e-01 1.384381344839666461e+01 -1.020745065206638102e+00 -1.086370726905096840e+00 5.584243477587247817e+00 2.404501753889478916e-03 3.543481818946107170e-02 6.475675974573325888e+00 1.948564191940148349e-02 1.341692330599082439e-01 2.715470417213002030e-02 1.341692330599082439e-01 -2.007247924804687500e+00 -2.950658878327690360e+00 1.415409528837334996e+01 3.266684766743234908e-05
1.186180794432785124e+00 5.761714862828726247e-01 1.243006052013099527e+01 1.850597681556632068e+00 -1.134154308742995720e+00 5.875667989772236588e+00 3.945740949670994979e-02 2.767393998819109302e-02 6.473538206820178331e+00 2.186048313895990261e-02 1.441415481478466321e-01 2.594334335260638572e-02 1.441415481478466321e-01 -2.147262573242187500e+00 -2.512878877114598897e+00 1.415409528837334996e+01 4.399720387495341753e-05
1.186360356030184526e+00 3.975429595740924693e-01 1.337268647778881814e+01 -2.787212104907478283e-01 -1.102181320773871098e+00 5.969343761395178305e+00 1.899267396204823086e-02 1.005267231882093527e-02 3.110357696726819388e+00 2.052109675159011215e-02 1.480829490708487350e-01 2.602034519159794612e-02 1.480829490708487350e-01 -2.386672973632812500e+00 -2.737663871957055850e+00 1.415409528837334996e+01 2.765843344095631580e-05
1.186955692557916553e+00 4.037593928408918509e-01 1.361431911182860865e+01 -7.050546470785068465e-01 -1.083661475706716448e+00 5.704028645807356135e+00 4.615393886216558744e-02 2.183657665672495557e-02 6.137644828197499791e+00 1.765614086600536189e-02 1.400886271183297005e-01 2.732221167831880640e-02 1.400886271183297005e-01 -1.306106567382812500e+00 -2.880351246503845886e+00 1.415409528837334996e+01 7.065505949421198642e-05
1.186303879071618939e+00 5.654690704541349699e-01 1.241598937666872793e+01 1.691616544629125807e+00 -1.126629823117706097e+00 5.346230003506267536e+00 8.098729687737355604e-03 1.265610795312368565e-02 4.043372101828093257e+00 1.983316308750686721e-02 1.448278372740844366e-01 2.639755139737423942e-02 1.448278372740844366e-01 -6.538391113281250000e-01 -2.839249416214534083e+00 1.415409528837334996e+01 1.413415082689383178e-04
1.186449290255247258e+00 3.203996233268429639e-01 1.422871652195986769e+01 -9.255134554524666601e-01 -1.039069719641638967e+00 6.025197195295133312e+00 2.840097788624315611e-02 1.887390484824163009e-02 5.138511458083314665e+00 2.114904675616278290e-02 1.544911981502539167e-01 2.648625514179119012e-02 1.544911981502539167e-01 -4.439544677734375000e+00 -2.782753713666342499e+00 1.415409528837334996e+01 3.393864160402092714e-06
1.186411222724269576e+00 4.184396091473424617e-01 1.333444221769108218e+01 -2.815709771902196179e-01 -1.098937089193147143e+00 5.574169730904392495e+00 3.741536732043375391e-02 3.567389101657982703e-02 1.069977466979471892e+01 2.087495175592501973e-02 1.423806020143466577e-01 2.673793302922327503e-02 1.423806020143466577e-01 -5.544433593750000000e-01 -2.937974519059963541e+00 1.415409528837334996e+01 1.414363306180473089e-04
1.185756394789503787e+00 5.536338161035925243e-01 1.247231391731600070e+01 1.412391966888557171e+00 -1.114761811708674832e+00 5.512615364324105371e+00 2.167703492550947242e-02 1.136497820076270981e-02 5.449141586393840164e+00 1.815902846733943865e-02 1.419109563848373057e-01 2.712347021693808924e-02 1.419109563848373057e-01 -5.310058593750000000e-01 -2.765878127074689274e+00 1.415409528837334996e+01 1.719809212179490272e-04
1.186577824299098083e+00 5.103179160983667417e-01 1.276347152510489913e+01 5.548689430321993576e-01 -1.112034076309339925e+00 5.521016331408456601e+00 2.132630072772555285e-02 8.014669073044693864e-03 3.647610816044587256e+00 1.697984120782850687e-02 1.352497515793975591e-01 2.713492570688435038e-02 1.352497515793975591e-01 -1.683090209960937500e+00 -2.837527071209787533e+00 1.415409528837334996e+01 5.058475532755697923e-05
1.186633037891947184e+00 4.796392740807715604e-01 1.277500501621359241e+01 5.309919874519062333e-01 -1.108297714225527475e+00 5.462320820182051229e+00 3.787702816375677906e-02 2.441574959206480044e-02 1.001958758638263447e+01 2.172435990736567082e-02 1.421331642176473231e-01 2.712249542231641788e-02 1.421331642176473231e-01 -2.101669311523437500e+00 -2.919836367061678484e+00 1.415409528837334996e+01 3.065396002100033082e-05
1.185674675456746208e+00 4.662966709198520521e-01 1.293971309526270907e+01 1.823205674079963756e-01 -1.118889498041398811e+00 5.523216864139210536e+00 1.358971825385773408e-02 6.533564147683797868e-03 3.249482201651806346e+00 1.804606045501104192e-02 1.394926688109261459e-01 2.632997800377092495e-02 1.394926688109261459e-01 -4.024200439453125000e-01 -2.904818372669446092e+00 1.415409528837334996e+01 1.702093444416377785e-04
1.186393504853422209e+00 5.379100314502687219e-01 1.235301943453725748e+01 1.510234062681337308e+00 -1.136100194953959974e+00 5.659929033682862709e+00 2.103055516903267266e-02 2.670558843856842696e-02 6.441796333391776486e+00 2.083109000286106904e-02 1.495020529224636574e-01 2.578737640305323042e-02 1.495020529224636574e-01 -1.346618652343750000e+00 -2.709744693403230986e+00 1.415409528837334996e+01 8.047158881972925793e-05
1.186860964492317594e+00 3.167632359078844106e-01 1.482203365097129222e+01 -1.805123458319398022e+00 -1.049667050708060101e+00 5.673406518486490135e+00 3.745179810062271297e-02 1.889635874347696948e-02 7.119512912732320231e+00 2.088636248856550956e-02 1.455196415957502598e-01 2.561329702951792991e-02 1.455196415957502598e-01 -1.080215454101562500e+00 -2.984624585848734579e+00 1.415409528837334996e+01 7.979233873413188742e-05
1.187191158085768805e+00 3.405119705236065997e-01 1.446761723901647301e+01 -1.472338691520373777e+00 -1.057674547997465853e+00 5.686015537343050319e+00 3.909803771296434249e-02 2.673547525477362220e-03 3.572958247331929460e+00 2.120792740266740778e-02 1.436998649813052698e-01 2.650546505281198284e-02 1.436998649813052698e-01 -8.662414550781250000e-01 -2.956120640174451086e+00 1.415409528837334996e+01 1.016876071509637865e-04
1.185776743705190261e+00 4.000480941192932627e-01 1.326503553050778272e+01 -1.460279875354099088e-01 -1.089107714376297942e+00 5.800214240729857806e+00 2.331088993329236397e-03 4.889153172478961050e-03 1.460379220934177047e+00 2.065399780432667157e-02 1.499016715112023723e-01 2.689101860877041172e-02 1.499016715112023723e-01 -2.010574340820312500e+00 -2.830796819712967594e+00 1.415409528837334996e+01 3.670439025658454830e-05
1.187056417043870216e+00 4.331585229594041020e-01 1.323964683477939630e+01 -1.937175133952030448e-01 -1.100403633000744286e+00 5.438303202448479645e+00 2.115136712855360257e-02 2.445216969535223342e-02 7.578677763811868751e+00 2.021376908641259532e-02 1.405325597737625554e-01 2.694546459350419948e-02 1.405325597737625554e-01 -5.602416992187500000e-01 -2.997825413525582405e+00 1.415409528837334996e+01 1.324493649695798183e-04
1.186301762725874065e+00 5.293885717769296617e-01 1.256277707315108039e+01 1.056093585794004142e+00 -1.126502449743483902e+00 5.815580450768395693e+00 4.682476116166463947e-02 5.550768966896653216e-03 1.358810111737371074e+01 1.906379846463137837e-02 1.403944787202826561e-01 2.633702307823209549e-02 1.403944787202826561e-01 -8.254852294921875000e-01 -2.636284647285995764e+00 1.415409528837334996e+01 1.458381809214125038e-04
1.185929154754477910e+00 4.772908617509549756e-01 1.290640916879480216e+01 2.461445701254405538e-01 -1.119103300053585714e+00 5.410518143701685823e+00 2.051130822575867110e-02 5.841732298433720966e-03 1.332400051256302298e+01 1.794569882325006138e-02 1.376877435397525495e-01 2.643772193987483157e-02 1.376877435397525495e-01 -7.566528320312500000e-01 -2.954104394765661112e+00 1.415409528837334996e+01 1.136939634185988966e-04
1.185525164262109188e+00 3.673055983508037858e-01 1.377370860017521359e+01 -7.082302895545260490e-01 -1.075389188370778681e+00 5.351558939331894749e+00 1.214363851789543661e-02 5.850838584942441405e-03 2.958844848159008833e+00 1.881685890986477955e-02 1.482089593595972143e-01 2.665125061733384856e-02 1.482089593595972143e-01 -1.470001220703125000e+00 -3.125235440975751899e+00 1.415409528837334996e+01 4.694754301238757393e-05
1.186118860405658726e+00 5.219920453605371158e-01 1.255900952216288857e+01 1.089799123594175079e+00 -1.137560260131293299e+00 5.904232551400115270e+00 6.087497127288539825e-03 1.017590898038813960e-03 8.791779258403256136e+00 2.299959422987011767e-02 1.416411552226630732e-01 2.564720104439346948e-02 1.416411552226630732e-01 -3.760360717773437500e+00 -2.599192818764240354e+00 1.415409528837334996e+01 8.042291036773836752e-06
1.186139802699323065e+00 3.293369674078503451e-01 1.441451657151482202e+01 -1.272879573215267790e+00 -1.061521110045131611e+00 5.534726673543455711e+00 2.062679958245021081e-02 1.260411580330882998e-02 1.843303961931966217e+00 2.119722021709113599e-02 1.482011652547755576e-01 2.567875566575008803e-02 1.482011652547755576e-01 -1.434814453125000000e+00 -3.054204268782245713e+00 1.415409528837334996e+01 5.220868247793302569e-05
1.186158953455980214e+00 4.017337533078665368e-01 1.322657005011137699e+01 -1.507430411980541507e-01 -1.093569892194416804e+00 5.554251535729028078e+00 2.206928888080408532e-02 2.292249973014133871e-02 7.940541199039550690e+00 1.847002836556975794e-02 1.505005128861955921e-01 2.665870489695545270e-02 1.505005128861955921e-01 -2.407760620117187500e+00 -2.969456802730342293e+00 1.415409528837334996e+01 2.147845009071875093e-05
1.186857201289454489e+00 4.630909442454625990e-01 1.298393028060318066e+01 1.525042437720076638e-01 -1.109529253569042195e+00 5.207576165996569806e+00 3.626284707736039670e-02 1.174010178504298132e-02 1.832139173494372386e+00 1.972353948950808858e-02 1.393471794800683616e-01 2.685372832500186255e-02 1.393471794800683616e-01 -1.340652465820312500e+00 -3.093152506253690870e+00 1.415409528837334996e+01 5.517238530449580114e-05
1.186994165951358093e+00 4.624983165744513958e-01 1.263217738028693482e+01 6.693336929131411539e-01 -1.114720139388655218e+00 5.764959648562458128e+00 2.185884776230874460e-02 3.004585231466477824e-02 2.676413620016186101e+00 2.139334576193401005e-02 1.517347309314492909e-01 2.652601967437038036e-02 1.517347309314492909e-01 -2.010833740234375000e+00 -2.770286171065255321e+00 1.415409528837334996e+01 3.898385642680888142e-05
1.187499935913798765e+00 3.860503936250213042e-01 1.402284018863432813e+01 -1.176749220869619972e+00 -1.093633711506148298e+00 5.566564845680244566e+00 4.137857329466060330e-03 1.048031844720921299e-02 6.706839142105598839e+00 2.025455860271483180e-02 1.367549760404865866e-01 2.618492467176046848e-02 1.367549760404865866e-01 -8.003234863281250000e-01 -2.978765382026977715e+00 1.415409528837334996e+01 1.061845550549772664e-04
1.186117036405460956e+00 5.087791647572466047e-01 1.273682642290520128e+01 6.570231417096630278e-01 -1.133895721871045037e+00 5.837702689155516822e+00 3.764891681481180585e-02 1.360730950157816761e-02 1.008456311690430596e+01 1.973375916402811056e-02 1.364883699849314125e-01 2.579739132757004685e-02 1.364883699849314125e-01 -1.767562866210937500e+00 -2.659051111388970323e+00 1.415409528837334996e+01 5.557055954089905233e-05
1.186626528951119308e+00 4.435494917626821021e-01 1.322647757135035285e+01 -2.487338942951905496e-01 -1.121085740632072669e+00 5.276821770193185657e+00 3.575162727238248572e-02 2.147621637622394025e-02 3.487301773457902598e+00 1.772264538986240839e-02 1.374681767434275947e-01 2.587261525525459682e-02 1.374681767434275947e-01 -2.318283081054687500e+00 -3.079234244302163859e+00 1.415409528837334996e+01 2.104683533828988082e-05
1.186908445096541698e+00 5.072765614061541806e-01 1.236176384652241467e+01 1.302438176422652027e+00 -1.148717114198645861e+00 5.935443836159060460e+00 1.802982952225334196e-02 1.061390490777387383e-02 7.768196182480368250e+00 2.422645985477980823e-02 1.531406702227220418e-01 2.491754649622717269e-02 1.531406702227220418e-01 -5.902420043945312500e+00 -2.605675019753651789e+00 1.415409528837334996e+01 9.381667914488998231e-07
1.185604038965769602e+00 3.341790613449679981e-01 1.494200875889239732e+01 -2.339970884635870441e+00 -1.058207261459185977e+00 5.386153246747425349e+00 1.452126016417610091e-03 2.868648260487043425e-02 5.237751273534175134e+00 1.779675014977909892e-02 1.371911150851454764e-01 2.615085372468995903e-02 1.371911150851454764e-01 -1.314682006835937500e+00 -3.136731531752648294e+00 1.415409528837334996e+01 5.420938212327675552e-05
1.185583933800389955e+00 3.400721065749694461e-01 1.473761182221076993e+01 -2.009865177944675008e+00 -1.063825506661793652e+00 5.353585831389602312e+00 2.490228185758461277e-02 1.788271062724319793e-02 3.254194841344587807e+00 1.822960296366529440e-02 1.386147516166050808e-01 2.612533196972980157e-02 1.386147516166050808e-01 -1.090744018554687500e+00 -3.150427582053465070e+00 1.415409528837334996e+01 6.689310739500372248e-05
1.186137219945972321e+00 3.710133584821907471e-01 1.420334612805192265e+01 -1.342947665624943721e+00 -1.086415297569833571e+00 5.265138437711248898e+00 2.694829804331486459e-02 4.536420464343016851e-02 7.908035272536518612e+00 2.066604880839372979e-02 1.379014635842717995e-01 2.611723771367752134e-02 1.379014635842717995e-01 -1.736694335937500000e+00 -3.171702353451689493e+00 1.415409528837334996e+01 3.432489334950846892e-05
1.186199431304370666e+00 3.851738562841897640e-01 1.368601458919158631e+01 -6.711530864595293133e-01 -1.066109831906612015e+00 5.066590219569408582e+00 7.518473649414819139e-03 4.497784406680255948e-02 4.379104849409094058e+00 1.954431656790653685e-02 1.444301552620749218e-01 2.788061391458671739e-02 1.444301552620749218e-01 -3.153396606445312500e+00 -3.274467592131745430e+00 1.415409528837334996e+01 7.511260806564803157e-06
1.186441198350235871e+00 3.049346341582192532e-01 1.505124147477310359e+01 -2.065233693729708442e+00 -1.030754858432342935e+00 5.386157613609481309e+00 2.513652336381687336e-02 3.600366336530957251e-02 3.763327134855761535e+00 2.069131571575541506e-02 1.457123725352825749e-01 2.592547566810359319e-02 1.457123725352825749e-01 -1.063980102539062500e+00 -3.161009407660806847e+00 1.415409528837334996e+01 6.798438345714675059e-05
1.185503126459690471e+00 6.210423131021998167e-01 1.252192946196033496e+01 2.385864948834013788e+00 -1.131899921630125760e+00 5.670264904759268809e+00 1.470569987947055110e-02 5.317394889993161400e-02 2.963188534957720055e+00 1.925551770240083171e-02 1.450012794283692674e-01 2.598634725842446577e-02 1.450012794283692674e-01 -7.504425048828125000e-01 -2.529740820930797884e+00 1.415409528837334996e+01 1.748772340703752916e-04
1.186381779385897062e+00 4.658860916373117611e-01 1.301673309100160658e+01 1.057300743040829882e-01 -1.107323731126687250e+00 5.972797125892443049e+00 4.780783582504160613e-03 7.909925336133220158e-03 1.113784832628750898e+01 1.975541032235457808e-02 1.372494078976701504e-01 2.702975080074156156e-02 1.372494078976701504e-01 -2.921188354492187500e+00 -2.648512335680220264e+00 1.415409528837334996e+01 1.771774790649280009e-05
1.185726114947742937e+00 3.539135562992992146e-01 1.456716281832883375e+01 -1.889611578614105003e+00 -1.051630735954911966e+00 5.660947896551927983e+00 4.376880019408618816e-02 2.217938603861551068e-03 1.065127557296706939e+01 1.708079674579048718e-02 1.367703541626760222e-01 2.755708730280083743e-02 1.367703541626760222e-01 -1.996109008789062500e+00 -2.959021374143949057e+00 1.415409528837334996e+01 3.275767058609640889e-05
1.187080659849207853e+00 4.497793946725174297e-01 1.310030445113770625e+01 -3.161437994426608000e-02 -1.110605660452552712e+00 5.187659140492058008e+00 3.994417428780308588e-02 4.844338544914619619e-03 8.313481123447727938e+00 1.923442094867196944e-02 1.395866264502347853e-01 2.659921632261582139e-02 1.395866264502347853e-01 -1.264663696289062500e+00 -3.123177857106940181e+00 1.415409528837334996e+01 5.776747959436961374e-05
1.186286045329740801e+00 3.227926791610706281e-01 1.457291788389914267e+01 -1.459410771188591749e+00 -1.033888391254168315e+00 5.346627896019295001e+00 1.328742984276756398e-02 1.168973343178825522e-02 1.344624365175609526e+01 2.082379631459578204e-02 1.476000872030251987e-01 2.695931501728418209e-02 1.476000872030251987e-01 -1.256439208984375000e+00 -3.169355224392796266e+00 1.415409528837334996e+01 5.561612073908327278e-05
1.185522404113779293e+00 6.574139446017408517e-01 1.282436054984380114e+01 2.417187190337255931e+00 -1.144344400804390594e+00 5.211532933658700628e+00 5.544728737050252931e-04 1.799016330064485969e-02 8.877458493527155881e+00 1.888285577286362080e-02 1.382059024164136174e-01 2.509025439539868188e-02 1.382059024164136174e-01 -4.040100097656250000e+00 -2.702418571880277121e+00 1.415409528837334996e+01 5.483528959561908750e-06
1.185849293847472952e+00 4.520680133142467305e-01 1.319561543125858805e+01 -1.960175768670230356e-01 -1.102071287924941689e+00 5.399796796384579878e+00 7.557647141714569569e-03 3.560450894686007298e-03 1.317514664143767433e+01 1.841490842623322646e-02 1.354446646001784549e-01 2.717227899895557214e-02 1.354446646001784549e-01 -1.373901367187500000e+00 -2.996316605107739228e+00 1.415409528837334996e+01 5.879457340787767108e-05
1.185624702509464168e+00 3.189894602729492212e-01 1.471958035196855619e+01 -1.594542180663434783e+00 -1.044591267537534396e+00 5.641038491068945504e+00 1.795393718257974960e-03 1.340629469487339409e-02 4.436020453150627318e+00 2.404397508497746125e-02 1.462237780867562398e-01 2.607019216023455030e-02 1.462237780867562398e-01 -3.807022094726562500e+00 -3.002347346927999094e+00 1.415409528837334996e+01 5.128935292418783937e-06
1.186968058304532780e+00 4.003916340956283904e-01 1.322593246404542633e+01 -7.334106831485365241e-02 -1.099930373217699708e+00 6.031347770930093333e+00 3.398058605553137823e-02 1.950695495054424397e-02 8.264017271848178581e+00 2.187966391104539596e-02 1.511691398320128554e-01 2.622828316526887998e-02 1.511691398320128554e-01 -3.790222167968750000e+00 -2.699186328336247165e+00 1.415409528837334996e+01 7.062923347283594945e-06
